cod_client,cod_product,date_sales,qty_product,sale_value
28208,7408,20190410,32.0,66976
28208,3504,20190410,96.0,73696
28208,23748,20190410,96.0,40096
121712,8292,20190410,240.0,58016
121712,9784,20190410,192.0,51296
121712,2416,20190410,64.0,423.36
121712,5604,20190410,160.0,66976
41184,2172,20190410,240.0,46816
41184,2284,20190410,192.0,75936
41184,2192,20190410,96.0,31584
41184,8324,20190410,96.0,64736
41184,24292,20190410,64.0,116256
36256,2120,20190410,96.0,71456
36256,2404,20190410,96.0,120736
36256,2412,20190410,64.0,86.24
36256,2148,20190410,64.0,106.4
36256,2128,20190410,1152.0,31136
36256,5604,20190410,64.0,69216
36256,2192,20190410,160.0,31584
36256,8444,20190410,80.0,25.76
36256,2152,20190410,192.0,73696
36256,2364,20190410,192.0,69216
36256,2232,20190410,192.0,72.8
36256,2124,20190410,192.0,35616
36256,2448,20190410,192.0,69216
36256,8228,20190410,192.0,134176
7920,24036,20190410,32.0,158816
7920,23256,20190410,96.0,19936
7920,23260,20190410,96.0,19936
7920,23244,20190410,96.0,19936
7920,23376,20190410,96.0,19936
7920,23248,20190410,96.0,19936
7920,24320,20190410,16.0,424704
7920,24316,20190410,16.0,424704
7920,24332,20190410,16.0,424704
7920,24024,20190410,144.0,280.0
7920,5316,20190410,96.0,80416
7920,5324,20190410,96.0,89376
7920,3640,20190410,96.0,75936
7920,3632,20190410,96.0,89376
11408,2348,20190410,192.0,95.2
11408,2200,20190410,192.0,55776
11408,2124,20190410,192.0,35616
11408,2128,20190410,192.0,31136
11408,2148,20190410,128.0,106.4
11408,2120,20190410,96.0,71456
11408,4464,20190410,96.0,111776
11408,4456,20190410,96.0,111776
11408,4460,20190410,96.0,111776
11408,5604,20190410,64.0,69216
11408,24040,20190410,64.0,143136
11408,3520,20190410,96.0,46816
124304,2116,20190410,192.0,44576
124304,2128,20190410,192.0,31136
124304,2324,20190410,192.0,33376
124304,2140,20190410,192.0,35392
124304,24020,20190410,96.0,156576
124304,24036,20190410,96.0,156576
124304,9756,20190410,240.0,89376
124304,4544,20190410,384.0,26656
124304,5348,20190410,192.0,34.72
124304,2260,20190410,192.0,75936
124304,2292,20190410,96.0,87136
124304,2380,20190410,192.0,69216
124304,2448,20190410,192.0,69216
76960,8204,20190410,96.0,42336
76960,8212,20190410,96.0,42336
76960,8220,20190410,96.0,42336
76960,8240,20190410,96.0,42336
76960,4456,20190410,192.0,109536
76960,4460,20190410,192.0,109536
111584,24452,20190410,16.0,69216
13744,2160,20190412,384.0,84896
13744,2148,20190412,576.0,104.16
13744,2240,20190412,384.0,109536
13744,2324,20190412,320.0,31136
13744,2328,20190412,192.0,134176
13744,2128,20190412,384.0,28896
13744,5604,20190412,160.0,66976
13744,2468,20190412,384.0,84896
13744,24008,20190412,240.0,347.2
13744,24012,20190412,240.0,158816
13744,17944,20190412,384.0,28896
13744,17948,20190412,384.0,28896
13744,23964,20190412,384.0,31136
13744,18204,20190412,384.0,28896
13744,8336,20190412,96.0,116256
13744,8344,20190412,96.0,116256
13744,23132,20190412,320.0,107296
13744,3624,20190412,384.0,44576
13744,16776,20190412,160.0,250.88
13744,16756,20190412,160.0,282.24
13744,23068,20190412,160.0,311.36
13744,23076,20190412,160.0,414.4
13744,8384,20190412,384.0,102816
13744,8332,20190412,192.0,64736
13744,2472,20190412,192.0,141.12
13744,18760,20190412,384.0,96096
13744,24028,20190412,192.0,152096
13744,8260,20190412,192.0,122976
13744,3020,20190412,320.0,61.6
13744,2176,20190412,96.0,234752
13744,2172,20190412,480.0,44576
13744,3028,20190412,192.0,81088
13744,2112,20190412,128.0,209.44
13744,8292,20190412,240.0,58016
13744,4464,20190412,192.0,109536
13744,4460,20190412,192.0,109536
13744,4456,20190412,192.0,109536
13744,2232,20190412,384.0,70.56
13744,2152,20190412,384.0,71456
13744,2252,20190412,192.0,60256
13744,2332,20190412,192.0,92.96
13744,2380,20190412,192.0,66976
13744,8428,20190412,384.0,25984
13744,23976,20190412,144.0,134176
127760,4460,20190410,192.0,109536
127760,9756,20190410,240.0,102816
127760,24344,20190410,96.0,107296
127760,24340,20190410,96.0,98336
127760,24348,20190410,96.0,95.2
127760,24352,20190410,96.0,98336
127760,24312,20190410,48.0,60256
127760,24308,20190410,48.0,60256
127760,24304,20190410,48.0,60256
18880,4460,20190410,192.0,109536
18880,4464,20190410,192.0,109536
18880,8348,20190410,192.0,48.16
18880,23968,20190410,96.0,134176
18880,6644,20190410,384.0,44576
46176,9824,20190410,96.0,73696
46176,8208,20190410,64.0,35616
46176,9784,20190410,96.0,51296
46176,2120,20190410,96.0,69216
46176,3588,20190410,48.0,128.8
46176,3592,20190410,96.0,128.8
46176,4460,20190410,96.0,109536
46176,4464,20190410,48.0,109536
46176,4456,20190410,48.0,109536
20736,4460,20190410,384.0,109536
20736,4464,20190410,384.0,109536
20736,4456,20190410,192.0,109536
20736,3600,20190410,320.0,306656
20736,3608,20190410,480.0,306656
20736,3612,20190410,480.0,424.48
20736,3616,20190410,320.0,322.56
20736,3604,20190410,160.0,424.48
20736,24040,20190410,96.0,140896
46208,9772,20190410,96.0,141.12
46208,9764,20190410,48.0,140.0
46208,4544,20190410,96.0,28.0
46208,9756,20190410,240.0,102816
17584,2404,20190410,96.0,118496
17584,2412,20190410,96.0,84.0
17584,2208,20190410,96.0,50.4
17584,3608,20190410,160.0,306656
17584,24040,20190410,48.0,140896
17584,24020,20190410,64.0,156576
17584,6012,20190410,96.0,69216
17584,5520,20190410,96.0,44576
17584,5528,20190410,96.0,44576
27456,4464,20190410,192.0,109536
27456,4456,20190410,192.0,109536
27456,4460,20190410,192.0,109536
27456,8240,20190410,192.0,42336
27456,8324,20190410,48.0,64736
48352,4460,20190410,192.0,109536
48352,4464,20190410,192.0,109536
48352,4456,20190410,192.0,109536
48352,18004,20190410,192.0,100576
48352,18000,20190410,768.0,58016
48352,23964,20190410,384.0,31136
48352,24492,20190410,48.0,424704
48352,24332,20190410,16.0,424704
48352,24324,20190410,32.0,424704
48352,24312,20190410,192.0,60256
48352,24304,20190410,192.0,60256
48352,24360,20190410,960.0,190176
129424,3652,20190410,192.0,87136
129424,23804,20190410,16.0,288.96
129424,18304,20190410,32.0,112672
129424,24028,20190410,64.0,152096
129424,3588,20190410,80.0,128.8
129424,3584,20190410,80.0,170.24
129424,3592,20190410,80.0,128.8
129424,3596,20190410,80.0,170.24
31248,4464,20190410,192.0,109536
31248,4456,20190410,384.0,109536
31248,4460,20190410,192.0,109536
31248,24360,20190410,192.0,190176
87904,8424,20190410,384.0,31136
87904,2464,20190410,384.0,89376
87904,8260,20190410,192.0,122976
87904,2116,20190410,768.0,42336
87904,9824,20190410,384.0,73696
87904,2420,20190410,384.0,72.8
87904,5348,20190410,320.0,32.48
87904,8328,20190410,192.0,116256
87904,2372,20190410,384.0,75936
87904,3604,20190410,320.0,424.48
87904,3612,20190410,320.0,424.48
87904,3600,20190410,480.0,306656
87904,3608,20190410,480.0,306656
47296,2132,20190410,128.0,122.08
47296,8324,20190410,96.0,64736
16592,9824,20190410,768.0,73696
16592,3600,20190410,160.0,306656
16592,3608,20190410,160.0,306656
62256,24040,20190410,192.0,140896
62256,8260,20190410,96.0,122976
62256,23968,20190410,48.0,134176
62256,8372,20190410,48.0,134176
62256,3596,20190410,400.0,170.24
62256,2448,20190410,192.0,66976
62256,23132,20190410,96.0,107296
21216,2148,20190410,576.0,104.16
21216,8264,20190410,240.0,114016
21216,2228,20190410,384.0,56224
21216,2172,20190410,480.0,44576
21216,8328,20190410,96.0,116256
21216,2328,20190410,96.0,134176
21216,9756,20190410,2400.0,98336
21216,24004,20190410,960.0,40096
21216,8220,20190410,192.0,42336
83520,17972,20190410,96.0,66976
83520,17992,20190410,192.0,46816
83520,5348,20190410,96.0,32.48
83520,2160,20190410,80.0,84896
83520,8428,20190410,96.0,25984
83520,9760,20190410,96.0,40096
83520,2372,20190410,96.0,75936
83520,2388,20190410,96.0,75936
83520,8348,20190410,192.0,48.16
83520,8388,20190410,48.0,102816
83520,9756,20190410,480.0,102816
83520,17996,20190410,512.0,33376
83520,18000,20190410,192.0,58016
83520,2412,20190410,384.0,84.0
83520,4464,20190410,192.0,109536
83520,4456,20190410,192.0,109536
83520,4460,20190410,192.0,109536
83520,2140,20190410,320.0,33152
83520,2116,20190410,192.0,42336
83520,10252,20190410,192.0,148.96
83520,10256,20190410,288.0,80416
17648,9784,20190410,96.0,51296
17648,8424,20190410,96.0,35616
17648,8448,20190410,48.0,37856
17648,8452,20190410,48.0,35616
17648,9780,20190410,96.0,44576
17648,2328,20190410,96.0,134176
17648,2324,20190410,160.0,40096
17648,8428,20190410,96.0,28896
17648,5348,20190410,96.0,35616
17648,8432,20190410,96.0,31136
17648,2356,20190410,32.0,100576
17648,2388,20190410,96.0,75936
17648,2148,20190410,192.0,104.16
17648,2140,20190410,96.0,35616
17648,2116,20190410,96.0,42336
17648,9768,20190410,48.0,98336
17648,2452,20190410,48.0,58016
17648,2256,20190410,48.0,58016
17648,2172,20190410,480.0,44576
17648,2412,20190410,96.0,84896
17648,2120,20190410,96.0,69216
17648,2268,20190410,96.0,45472
17648,2400,20190410,48.0,55776
17648,5600,20190410,48.0,62496
17648,8332,20190410,192.0,64736
17648,24020,20190410,96.0,156576
17648,2440,20190410,96.0,133728
17648,2472,20190410,96.0,141.12
17648,10252,20190410,192.0,148.96
17648,10256,20190410,192.0,80416
17648,4460,20190410,192.0,109536
17648,4464,20190410,96.0,109536
17648,4456,20190410,96.0,109536
17648,23748,20190410,384.0,37856
17648,24360,20190410,144.0,190176
17648,8456,20190410,48.0,31136
17648,24344,20190410,96.0,107296
17648,24348,20190410,96.0,95.2
17648,24352,20190410,48.0,98336
17648,24356,20190410,48.0,111776
17648,24340,20190410,96.0,98336
17648,24364,20190410,96.0,156576
17648,24372,20190410,32.0,182.56
17648,24384,20190410,96.0,175.84
17648,24376,20190410,96.0,167776
17648,24388,20190410,96.0,300.16
17648,24392,20190410,96.0,335776
17648,24396,20190410,48.0,340.48
17648,9756,20190410,1200.0,98336
55952,8388,20190410,384.0,102816
55952,24480,20190410,64.0,100576
55952,24488,20190410,64.0,100576
55952,3604,20190410,80.0,424.48
55952,3608,20190410,48.0,311.36
55952,3612,20190410,32.0,424.48
55952,23980,20190410,192.0,69216
55952,23984,20190410,192.0,69216
55952,24452,20190410,128.0,69216
55952,24160,20190410,96.0,132.16
55952,24164,20190410,96.0,132.16
55952,10356,20190410,96.0,132.16
55952,23952,20190410,96.0,132.16
55952,16760,20190410,160.0,221.76
55952,23068,20190410,160.0,311.36
55952,2148,20190410,160.0,104.16
55952,2240,20190410,96.0,109536
55952,9760,20190410,64.0,40096
55952,2324,20190410,160.0,42336
55952,2464,20190410,64.0,89376
55952,9824,20190410,96.0,73696
55952,8300,20190410,64.0,33376
55952,2408,20190410,64.0,49056
55952,2116,20190410,96.0,51296
55952,2128,20190410,384.0,31136
55952,2412,20190410,64.0,84.0
55952,2256,20190410,64.0,54.88
55952,2136,20190410,64.0,206.08
55952,2164,20190410,64.0,221.76
55952,2140,20190410,160.0,39.2
55952,2172,20190410,480.0,44576
55952,9784,20190410,192.0,51296
6288,2324,20190410,320.0,42336
6288,1724,20190410,192.0,64736
6288,2152,20190410,192.0,71456
6288,2232,20190410,192.0,70.56
6288,2380,20190410,192.0,86016
6288,24032,20190410,192.0,118496
6288,9820,20190410,96.0,423.36
6288,10256,20190410,288.0,80416
6288,4464,20190410,192.0,109536
6288,4460,20190410,192.0,109536
6288,23980,20190410,192.0,69216
6288,23984,20190410,192.0,69216
6288,3604,20190410,160.0,424.48
6288,3600,20190410,160.0,311.36
6288,3608,20190410,160.0,311.36
6288,24000,20190410,960.0,37856
6288,23748,20190410,768.0,37856
6288,2120,20190410,384.0,69216
6288,5604,20190410,160.0,66976
6288,8328,20190410,96.0,125216
6288,24020,20190410,192.0,160832
6288,2116,20190410,384.0,42336
6288,24484,20190410,96.0,100576
6288,24480,20190410,96.0,100576
6288,24476,20190410,96.0,100576
6288,24488,20190410,96.0,100576
6288,3612,20190410,160.0,424.48
130240,8368,20190411,16.0,342.72
67008,2152,20190411,192.0,71456
67008,1724,20190411,192.0,66752
67008,2232,20190411,192.0,70.56
67008,3628,20190411,96.0,114016
42720,24032,20190411,64.0,118496
42720,24020,20190411,48.0,156576
42720,3652,20190411,96.0,87136
42720,5448,20190411,96.0,44576
42720,4544,20190411,192.0,28.0
30912,24280,20190411,96.0,129696
30912,24292,20190411,96.0,114016
56448,4544,20190411,384.0,28.0
56448,6012,20190411,96.0,69216
56448,11564,20190411,96.0,98336
56448,11568,20190411,96.0,84896
56448,5528,20190411,96.0,44576
56448,4608,20190411,192.0,35616
56160,4464,20190411,192.0,109536
56160,4456,20190411,192.0,109536
56160,4460,20190411,576.0,109536
58192,21848,20190411,32.0,232.96
58192,10020,20190411,80.0,378.56
58192,17380,20190411,80.0,221.76
7824,17996,20190411,96.0,42336
7824,24348,20190411,64.0,105056
7824,24356,20190411,64.0,111776
7824,2100,20190411,192.0,51296
7824,2104,20190411,192.0,46816
7824,4464,20190411,192.0,109536
7824,10256,20190411,288.0,80416
7824,8260,20190411,96.0,122976
7824,24480,20190411,96.0,100576
7824,5316,20190411,96.0,80416
7824,11564,20190411,48.0,98336
7824,6012,20190411,48.0,69216
7824,17668,20190411,512.0,37408
7824,24224,20190411,512.0,37408
7824,24428,20190411,128.0,362656
26832,18004,20190411,192.0,100576
26832,8220,20190411,192.0,42336
26832,17180,20190411,160.0,206.08
26832,16756,20190411,160.0,282.24
26832,17164,20190411,160.0,78176
26832,17524,20190411,160.0,66976
26832,14636,20190411,192.0,178976
109008,1728,20190411,192.0,36.96
109008,8272,20190411,192.0,34.72
109008,2128,20190411,384.0,33376
109008,2192,20190411,480.0,29344
109008,2324,20190411,320.0,42336
109008,8428,20190411,384.0,28896
109008,23992,20190411,192.0,69216
109008,23984,20190411,192.0,69216
109008,24452,20190411,128.0,69216
109008,3612,20190411,160.0,424.48
109008,10256,20190411,288.0,80416
109008,3640,20190411,384.0,75936
109008,5316,20190411,384.0,80416
109008,17996,20190411,512.0,40768
109008,23140,20190411,768.0,48.16
109008,23920,20190411,768.0,82656
109008,24000,20190411,192.0,42336
109008,24076,20190411,192.0,106176
109008,2108,20190411,384.0,46816
109008,2136,20190411,160.0,206.08
109008,14636,20190411,192.0,178976
109008,23952,20190411,64.0,132.16
109008,24164,20190411,64.0,132.16
109008,10356,20190411,64.0,132.16
92480,3020,20190411,320.0,61.6
21376,2128,20190411,768.0,28896
21376,2152,20190411,192.0,71456
21376,2284,20190411,192.0,73696
21376,2364,20190411,192.0,66976
21376,2148,20190411,576.0,104.16
21376,17996,20190411,96.0,37856
21376,24036,20190411,96.0,156576
130208,9784,20190411,192.0,53536
130208,2172,20190411,480.0,44576
130208,4464,20190411,96.0,109536
130208,4456,20190411,96.0,109536
130208,4460,20190411,96.0,109536
130208,8332,20190411,96.0,66.08
130208,8324,20190411,96.0,66.08
130208,8340,20190411,96.0,66.08
130208,8208,20190411,96.0,35616
130208,2152,20190411,192.0,71456
130208,2332,20190411,192.0,127456
130208,2232,20190411,192.0,72.8
130208,2448,20190411,192.0,66976
130208,23180,20190411,96.0,230.72
130208,23176,20190411,256.0,75.04
130208,23312,20190411,160.0,58016
130208,23552,20190411,160.0,62496
130208,10120,20190411,192.0,129696
16768,2132,20190411,128.0,122.08
16768,2128,20190411,384.0,31136
16768,2448,20190411,192.0,66976
16768,2196,20190411,128.0,99.68
16768,2192,20190411,480.0,29344
16768,2172,20190411,480.0,44576
16768,2176,20190411,96.0,234752
16768,2300,20190411,192.0,122.08
16768,2324,20190411,320.0,42336
48000,8432,20190411,96.0,31136
48000,2372,20190411,96.0,80416
48000,8428,20190411,96.0,25984
48000,2464,20190411,96.0,89376
48000,10256,20190411,288.0,80416
48000,4460,20190411,96.0,109536
48000,4456,20190411,96.0,109536
48000,3608,20190411,160.0,306656
48000,24476,20190411,64.0,100576
48000,24480,20190411,64.0,100576
48000,10732,20190411,192.0,40096
32416,2464,20190411,256.0,89376
32416,2140,20190411,160.0,40096
32416,8432,20190411,192.0,28896
32416,5604,20190411,160.0,66976
32416,8444,20190411,160.0,23.52
32416,5600,20190411,80.0,62496
32416,8424,20190411,192.0,31136
32416,8428,20190411,192.0,25984
32416,2128,20190411,384.0,28896
32416,2448,20190411,192.0,66976
32416,2192,20190411,480.0,29344
32416,2300,20190411,192.0,100576
32416,2396,20190411,240.0,26656
32416,24488,20190411,96.0,100576
32416,3600,20190411,80.0,306656
32416,3608,20190411,80.0,306656
32416,3604,20190411,80.0,424.48
55168,2120,20190411,192.0,69216
55168,2116,20190411,384.0,51296
55168,2268,20190411,192.0,45472
55168,2412,20190411,192.0,84.0
55168,8388,20190411,768.0,102816
55168,24476,20190411,96.0,100576
55168,24484,20190411,96.0,100576
55168,24488,20190411,96.0,100576
55168,4464,20190411,192.0,109536
55168,24044,20190411,192.0,64736
55168,23992,20190411,192.0,69216
55168,11608,20190411,16.0,114688
55168,9952,20190411,16.0,114688
130320,2156,20190411,320.0,1276.8
5968,4464,20190412,576.0,111776
5968,4456,20190412,192.0,111776
5968,24000,20190412,384.0,37856
5968,18012,20190412,384.0,49056
5968,18000,20190412,384.0,60256
5968,8448,20190412,96.0,36.96
5968,8452,20190412,96.0,36.96
5968,2448,20190412,192.0,69216
5968,2324,20190412,96.0,33376
5968,2240,20190412,96.0,111776
5968,23968,20190412,96.0,136416
130336,2452,20190415,48.0,57.12
130336,2256,20190415,48.0,57.12
130336,4460,20190415,64.0,111776
130336,23984,20190415,96.0,66.97376
130336,24052,20190415,96.0,66976
130336,24048,20190415,96.0,66976
130336,24044,20190415,96.0,66976
128400,2160,20190412,1152.0,84896
128400,2240,20190412,1152.0,109536
128400,2128,20190412,1152.0,28896
23472,3020,20190412,320.0,71456
80480,3020,20190412,320.0,71456
38064,2380,20190412,192.0,66976
38064,2232,20190412,384.0,70.56
38064,2152,20190412,384.0,71456
38064,4544,20190412,768.0,28.0
38064,11136,20190412,192.0,53536
38064,6524,20190412,192.0,64736
38064,6644,20190412,192.0,44576
38064,5448,20190412,192.0,44576
38064,7408,20190412,192.0,66976
93984,3020,20190412,640.0,71456
16272,3020,20190412,320.0,71456
32576,3020,20190412,320.0,71456
49344,4464,20190412,192.0,109536
49344,4456,20190412,192.0,109536
49344,4460,20190412,192.0,109536
49344,8332,20190412,192.0,64736
49344,2320,20190412,16.0,1117.76
49344,2152,20190412,192.0,71456
49344,2380,20190412,192.0,66976
49344,8456,20190412,192.0,31136
49344,2128,20190412,384.0,28896
49344,9824,20190412,384.0,73696
49344,2396,20190412,480.0,26656
49344,2464,20190412,192.0,89376
49344,8428,20190412,192.0,25984
49344,2140,20190412,160.0,33152
49344,2116,20190412,192.0,42336
49344,2324,20190412,320.0,31136
49344,5348,20190412,160.0,32.48
49344,24344,20190412,96.0,107296
49344,24356,20190412,96.0,111776
49344,24348,20190412,96.0,95.2
92016,4464,20190412,192.0,109536
92016,4456,20190412,192.0,109536
92016,4460,20190412,192.0,109536
92016,24004,20190412,960.0,44576
92016,8332,20190412,192.0,64736
92016,8328,20190412,80.0,116256
92016,24008,20190412,96.0,347.2
11792,8260,20190412,96.0,122976
11792,2136,20190412,256.0,206.08
11792,2164,20190412,256.0,221.76
11792,3640,20190412,384.0,75936
11792,4464,20190412,192.0,109536
11792,4456,20190412,192.0,109536
11792,4460,20190412,192.0,109536
11792,10252,20190412,192.0,148.96
11792,3516,20190412,256.0,134176
11792,3524,20190412,576.0,82656
11792,3604,20190412,160.0,424.48
11792,3612,20190412,160.0,424.48
11792,23968,20190412,96.0,134176
58560,17940,20190412,384.0,25.76
58560,17956,20190412,96.0,33376
58560,23964,20190412,96.0,31136
58560,17944,20190412,96.0,28896
58560,4456,20190412,96.0,109536
58560,17996,20190412,192.0,33376
58560,24004,20190412,192.0,40096
58560,2124,20190412,192.0,33376
58560,2284,20190412,192.0,73696
58560,2396,20190412,96.0,26656
24544,4460,20190412,192.0,109536
24544,2140,20190412,320.0,33152
24544,2116,20190412,384.0,56.0
24544,2128,20190412,384.0,28896
24544,9756,20190412,240.0,102816
24544,4608,20190412,384.0,35616
24544,9752,20190412,384.0,35616
24544,24356,20190412,96.0,111776
24544,24344,20190412,96.0,111776
24544,24348,20190412,96.0,111776
127728,8368,20190412,192.0,468.16
68464,3520,20190412,192.0,44576
68464,8348,20190412,96.0,64736
68464,8324,20190412,96.0,64736
68464,9756,20190412,240.0,102816
68464,8264,20190412,96.0,114016
68464,24016,20190412,48.0,228.48
68464,24012,20190412,48.0,158816
68464,24008,20190412,48.0,347.2
68464,17668,20190412,512.0,37408
68464,1724,20190412,192.0,64736
68464,2232,20190412,192.0,70.56
68464,23160,20190412,256.0,102816
13392,4460,20190412,192.0,109536
13392,4456,20190412,192.0,109536
13392,4464,20190412,192.0,109536
13392,17996,20190412,512.0,33376
13392,9756,20190412,480.0,102816
13392,17940,20190412,1920.0,24416
13392,6520,20190412,400.0,59584
13392,6508,20190412,400.0,50.4
13392,6512,20190412,400.0,50.4
13392,6516,20190412,400.0,59584
12304,8324,20190412,192.0,64736
12304,8332,20190412,192.0,64736
12304,8340,20190412,192.0,48.16
12304,8348,20190412,192.0,64736
12304,8388,20190412,96.0,102816
12304,17956,20190412,384.0,33376
12304,2128,20190412,384.0,28896
12304,2348,20190412,192.0,92.96
12304,9764,20190412,192.0,140.0
12304,2472,20190412,192.0,141.12
12304,9772,20190412,192.0,141.12
12304,18760,20190412,192.0,96096
12304,24040,20190412,96.0,140896
12304,8260,20190412,96.0,122976
12304,23968,20190412,96.0,134176
12304,3652,20190412,192.0,87136
12304,4460,20190412,192.0,109536
19424,4464,20190412,192.0,109536
19424,4456,20190412,192.0,109536
19424,4460,20190412,192.0,109536
19424,2440,20190412,192.0,133728
19424,2472,20190412,192.0,141.12
19424,9828,20190412,96.0,149856
19424,9764,20190412,96.0,140.0
19424,8332,20190412,192.0,64736
19424,8348,20190412,192.0,64736
19424,8324,20190412,192.0,64736
19424,6520,20190412,400.0,59584
19424,6516,20190412,400.0,59584
130352,24344,20190412,96.0,107296
130352,24348,20190412,96.0,95.2
130352,24356,20190412,96.0,111776
130352,17668,20190412,512.0,37408
130352,8324,20190412,96.0,64736
130352,8340,20190412,96.0,48.16
130352,8348,20190412,96.0,64736
130352,17996,20190412,96.0,33376
130352,8220,20190412,96.0,42336
130352,8240,20190412,96.0,42336
130352,4460,20190412,96.0,109536
130352,23540,20190412,96.0,107296
130352,23536,20190412,96.0,107296
129440,11136,20190412,160.0,53536
129440,8324,20190412,96.0,64736
129440,8332,20190412,96.0,64736
129440,8348,20190412,96.0,64736
129440,24476,20190412,96.0,100576
129440,24480,20190412,96.0,100576
129440,24484,20190412,96.0,100576
129440,24488,20190412,96.0,100576
129440,4564,20190412,96.0,60256
129440,23960,20190412,160.0,37856
129440,4544,20190412,160.0,28.0
129440,11568,20190412,96.0,84896
129440,2304,20190412,16.0,2475.2
129440,2156,20190412,16.0,1400.0
129440,8448,20190412,96.0,34.72
129440,8452,20190412,96.0,34.72
6192,2316,20190412,192.0,31136
6192,2324,20190412,320.0,31136
6192,2232,20190412,192.0,70.56
6192,1724,20190412,192.0,64736
6192,2152,20190412,192.0,71456
6192,2116,20190412,384.0,56.0
6192,5600,20190412,160.0,62496
6192,2128,20190412,384.0,28896
6192,2140,20190412,320.0,33152
27536,2152,20190412,192.0,71456
27536,2324,20190412,320.0,31136
27536,24076,20190412,192.0,106176
27536,4464,20190412,96.0,109536
27536,4456,20190412,96.0,109536
27536,4460,20190412,96.0,109536
27536,17996,20190412,192.0,33376
27536,23964,20190412,96.0,31136
27536,8332,20190412,96.0,64736
27536,21848,20190412,32.0,171.36
27536,24136,20190412,64.0,164.64
9344,2128,20190412,768.0,28896
9344,2132,20190412,384.0,122.08
9344,2396,20190412,960.0,26656
9344,9824,20190412,384.0,73696
9344,2140,20190412,320.0,33152
9344,2196,20190412,128.0,99.68
9344,2176,20190412,192.0,234752
9344,2404,20190412,384.0,118496
9344,2116,20190412,384.0,56.0
9344,24004,20190412,960.0,40096
9344,9764,20190412,192.0,140.0
9344,24032,20190412,192.0,118496
9344,3020,20190412,320.0,61.6
9344,8260,20190412,192.0,122976
9344,23968,20190412,192.0,134176
9344,8264,20190412,240.0,114016
9344,8352,20190412,32.0,116256
9344,8292,20190412,960.0,58016
9344,18760,20190412,384.0,96096
9344,4464,20190412,192.0,109536
9344,4460,20190412,576.0,109536
9344,8344,20190412,96.0,116256
129056,18004,20190412,192.0,111776
129056,17996,20190412,1024.0,33376
129056,17940,20190412,1152.0,24416
9264,2152,20190412,192.0,71456
9264,1724,20190412,192.0,64736
9264,2300,20190412,192.0,100576
9264,2316,20190412,192.0,31136
9264,2192,20190412,240.0,29344
9264,2324,20190412,320.0,31136
9264,2116,20190412,192.0,56.0
9264,4460,20190412,192.0,109536
9264,3020,20190412,96.0,61.6
9264,2440,20190412,96.0,133728
9264,2472,20190412,96.0,141.12
126656,3020,20190412,96.0,75936
126656,2192,20190412,192.0,29344
126656,2396,20190412,192.0,26656
126656,2324,20190412,192.0,31136
126656,2116,20190412,192.0,56.0
126656,2172,20190412,480.0,44576
126656,2152,20190412,192.0,71456
126656,9784,20190412,192.0,51296
126656,1728,20190412,192.0,35616
126656,4460,20190412,192.0,109536
126656,24344,20190412,96.0,107296
126656,24348,20190412,96.0,95.2
126656,3640,20190412,96.0,75936
125360,6520,20190412,400.0,59584
125360,4464,20190412,96.0,109536
125360,4456,20190412,96.0,109536
125360,4460,20190412,96.0,109536
125360,2172,20190412,240.0,44576
125360,8348,20190412,96.0,64736
125360,8332,20190412,96.0,64736
125360,8208,20190412,96.0,35616
125360,8260,20190412,96.0,122976
125360,2148,20190412,96.0,104.16
125360,2128,20190412,384.0,28896
125360,2396,20190412,96.0,26656
125360,9824,20190412,192.0,73696
125360,2232,20190412,192.0,70.56
125360,2348,20190412,192.0,92.96
125360,24068,20190412,192.0,32.48
122992,8428,20190412,384.0,25984
122992,2444,20190412,384.0,60256
122992,8456,20190412,384.0,31136
122992,8424,20190412,192.0,31136
122992,2328,20190412,96.0,134176
122992,2468,20190412,384.0,84896
122992,2340,20190412,96.0,100576
122992,2372,20190412,96.0,75936
122992,2448,20190412,192.0,66976
122992,8228,20190412,192.0,134176
122992,6520,20190412,800.0,64736
55152,2396,20190412,960.0,31136
55152,2128,20190412,384.0,31136
55152,2192,20190412,960.0,29344
55152,2160,20190412,768.0,84896
55152,2152,20190412,192.0,71456
55152,2240,20190412,384.0,109536
55152,2116,20190412,384.0,56.0
55152,5600,20190412,160.0,62496
55152,2120,20190412,384.0,69216
55152,2104,20190412,192.0,43.68
55152,2172,20190412,960.0,44576
55152,8252,20190412,320.0,53984
55152,2260,20190412,384.0,73696
55152,2292,20190412,192.0,84896
55152,9824,20190412,768.0,73696
55152,2348,20190412,192.0,92.96
55152,2372,20190412,384.0,75936
55152,2388,20190412,256.0,75936
55152,3020,20190412,160.0,73696
55152,8292,20190412,240.0,58016
55152,8348,20190412,96.0,64736
55152,8324,20190412,96.0,64736
55152,8332,20190412,96.0,64736
55152,23180,20190412,288.0,230.72
55152,23176,20190412,256.0,75.04
55152,24348,20190412,96.0,95.2
55152,24356,20190412,96.0,111776
127680,2288,20190412,32.0,2475.2
56720,8388,20190412,208.0,102816
56720,8384,20190412,384.0,102816
56720,8332,20190412,192.0,64736
56720,2468,20190412,384.0,84896
56720,8444,20190412,384.0,23.52
126624,2128,20190412,384.0,28896
126624,2328,20190412,96.0,134176
126624,5348,20190412,160.0,32.48
126624,8388,20190412,96.0,102816
126624,2232,20190412,192.0,70.56
